timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
27.255444,0.5449,0.5007,3.1080000000000005,1069.5060355880419,352.29921247014386,10.42998306867821,19.85616974812865
27.275424,0.5444,0.5005,3.1120000000000005,1065.9842986864037,351.9625765119604,16.84864655572938,19.85616974812865
27.295517,0.5444,0.5003,3.1190000000000007,1065.902342784118,351.2135281465328,37.27907059312326,19.85616974812865
27.315497,0.5446,0.5002,3.126000000000001,1067.2372772327158,350.67403900092086,27.001458739335085,19.85616974812865
27.33559,0.5445,0.5007,3.1310000000000007,1066.7542107885597,352.6291423959394,97.30271213948346,19.85616974812865
27.355569,0.5448,0.4933,3.1350000000000007,1065.7857110036034,324.66690543076606,1399.5814087378917,19.85616974812865
27.375662,0.5449,0.4937,3.1590000000000007,1066.637579008046,326.0825196801725,70.4531055296108,19.85616974812865
27.395642,0.5444,0.4872,3.1640000000000006,1060.5342311844115,302.15086021101524,1197.7807542120543,21.199773166284558
27.415734,0.5443,0.4873,3.170000000000001,1059.8872529356836,302.60786687517816,22.74570297446137,21.199773166284558
27.435714,0.5437,0.4939,3.174000000000001,1058.4640605118852,327.821357822987,1261.9364838742958,21.199773166284558
27.455807,0.5438,0.4939,3.182000000000001,1059.1520167117556,327.738875341538,4.105035656647031,21.199773166284558
27.475787,0.5449,0.4943,3.1880000000000006,1066.8834467149027,328.32966477645573,29.569040786672385,21.199773166284558
27.495879,0.5451,0.5012,3.198000000000001,1071.0868377434963,354.00686842081495,1277.9814674677232,21.199773166284558
27.515859,0.5443,0.5009,3.209000000000001,1065.4602542911039,353.54315572426503,23.208843671166743,21.199773166284558
27.535951,0.5449,0.5003,3.2160000000000006,1069.3421237834705,350.8011157392882,136.47421784673426,21.199773166284558
27.555932,0.5447,0.5053,3.226000000000001,1070.0151089408687,369.69228983787957,945.4568889741973,21.199773166284558
27.576024,0.5444,0.5053,3.2150000000000007,1067.9512403412577,369.93973728222613,12.31571990576053,21.199773166284558
27.596004,0.5448,0.5093,3.221000000000001,1072.3421831864512,384.59077466498593,733.2851542922699,21.199773166284558
27.616097,0.5449,0.5092,3.225000000000001,1072.9891614351795,384.1337680008228,22.744570953225633,21.199773166284558
27.636077,0.5459,0.5087,3.237000000000001,1079.6638336781698,381.436322272765,135.00729369658438,21.199773166284558
27.65617,0.5458,0.5096,3.233000000000001,1079.3446790385838,384.8895223986385,171.86085332571867,21.199773166284558
27.676149,0.5452,0.5089,3.2430000000000008,1074.930096181362,382.76274800833494,106.45049253234171,21.199773166284558
